trade_id,client_id,instrument_id,trade_date,side,raw_quantity,adjustment_factor,adjusted_quantity,running_adjusted_position
18749,25,4,2025-04-23,SELL,20.0,1.0,20.0,97.0
19645,25,4,2025-05-15,BUY,19.0,1.0,19.0,116.0
26715,25,4,2025-09-24,BUY,27.0,1.0,27.0,143.0
26850,25,4,2025-09-26,SELL,11.0,1.0,11.0,132.0
27671,25,4,2025-10-14,BUY,12.0,1.0,12.0,144.0
29887,25,4,2025-11-27,SELL,24.0,1.0,24.0,120.0
33278,25,4,2026-02-04,SELL,51.0,1.0,51.0,69.0
33787,25,4,2026-02-13,BUY,21.0,1.0,21.0,90.0
33947,25,4,2026-02-18,BUY,9.0,1.0,9.0,99.0
37143,25,4,2026-04-15,BUY,7.0,1.0,7.0,106.0
39581,25,4,2026-05-25,BUY,23.0,1.0,23.0,129.0
3658,25,5,2024-09-12,BUY,4.0,1.0,4.0,4.0
4721,25,5,2024-09-13,BUY,70.0,1.0,70.0,74.0
6479,25,5,2024-10-08,SELL,16.0,1.0,16.0,58.0
7036,25,5,2024-10-17,SELL,11.0,1.0,11.0,47.0
11558,25,5,2025-01-08,BUY,26.0,1.0,26.0,73.0
13177,25,5,2025-01-24,BUY,6.0,1.0,6.0,79.0
16235,25,5,2025-03-03,SELL,8.0,1.0,8.0,71.0
19870,25,5,2025-05-21,BUY,7.0,1.0,7.0,78.0
22187,25,5,2025-07-04,BUY,27.0,1.0,27.0,105.0
25316,25,5,2025-09-12,BUY,34.0,1.0,34.0,139.0
29400,25,5,2025-11-17,BUY,15.0,1.0,15.0,154.0
30268,25,5,2025-12-05,BUY,41.0,1.0,41.0,195.0
30808,25,5,2025-12-19,BUY,15.0,1.0,15.0,210.0
33776,25,5,2026-02-13,BUY,11.0,1.0,11.0,221.0
34456,25,5,2026-02-27,BUY,31.0,1.0,31.0,252.0
35951,25,5,2026-04-02,SELL,15.0,1.0,15.0,237.0
38503,25,5,2026-05-07,SELL,13.0,1.0,13.0,224.0
40323,25,5,2026-06-12,SELL,8.0,1.0,8.0,216.0
1869,25,6,2024-09-10,BUY,17.0,1.0,17.0,17.0
6260,25,6,2024-10-02,BUY,4.0,1.0,4.0,21.0
8268,25,6,2024-10-29,SELL,9.0,1.0,9.0,12.0
10015,25,6,2024-12-04,SELL,12.0,1.0,12.0,0.0
11586,25,6,2025-01-08,BUY,20.0,1.0,20.0,20.0
17096,25,6,2025-03-17,BUY,44.0,1.0,44.0,64.0
20596,25,6,2025-06-09,BUY,20.0,1.0,20.0,84.0
20825,25,6,2025-06-16,BUY,10.0,1.0,10.0,94.0
23652,25,6,2025-08-14,BUY,14.0,1.0,14.0,108.0
30837,25,6,2025-12-19,SELL,10.0,1.0,10.0,98.0
32901,25,6,2026-01-28,SELL,13.0,1.0,13.0,85.0
33254,25,6,2026-02-04,BUY,38.0,1.0,38.0,123.0
35367,25,6,2026-03-19,SELL,59.0,1.0,59.0,64.0
6550,25,7,2024-10-08,BUY,3.0,1.0,3.0,3.0
9353,25,7,2024-11-20,SELL,3.0,1.0,3.0,0.0
9519,25,7,2024-11-22,BUY,11.0,1.0,11.0,11.0
9694,25,7,2024-11-27,BUY,12.0,1.0,12.0,23.0
10813,25,7,2024-12-24,BUY,10.0,1.0,10.0,33.0
14825,25,7,2025-02-12,BUY,36.0,1.0,36.0,69.0
15837,25,7,2025-02-27,BUY,35.0,1.0,35.0,104.0
17319,25,7,2025-03-21,BUY,6.0,1.0,6.0,110.0
27708,25,7,2025-10-14,BUY,18.0,1.0,18.0,128.0
30121,25,7,2025-12-02,BUY,10.0,1.0,10.0,138.0
32209,25,7,2026-01-15,BUY,15.0,1.0,15.0,153.0
33383,25,7,2026-02-05,BUY,27.0,1.0,27.0,180.0
37195,25,7,2026-04-15,SELL,13.0,1.0,13.0,167.0
88,25,8,2024-08-07,BUY,16.0,1.0,16.0,16.0
212,25,8,2024-08-13,BUY,15.0,1.0,15.0,31.0
2170,25,8,2024-09-11,BUY,45.0,1.0,45.0,76.0
6911,25,8,2024-10-15,BUY,17.0,1.0,17.0,93.0
9078,25,8,2024-11-14,BUY,26.0,1.0,26.0,119.0
9737,25,8,2024-11-28,SELL,44.0,1.0,44.0,75.0
10407,25,8,2024-12-13,BUY,10.0,1.0,10.0,85.0
10521,25,8,2024-12-17,SELL,47.0,1.0,47.0,38.0
10608,25,8,2024-12-19,BUY,9.0,1.0,9.0,47.0
11502,25,8,2025-01-07,BUY,16.0,1.0,16.0,63.0
12506,25,8,2025-01-21,SELL,63.0,1.0,63.0,0.0
12738,25,8,2025-01-22,BUY,56.0,1.0,56.0,56.0
13794,25,8,2025-01-28,BUY,18.0,1.0,18.0,74.0
17768,25,8,2025-04-01,BUY,13.0,1.0,13.0,87.0
18561,25,8,2025-04-18,BUY,18.0,1.0,18.0,105.0
25845,25,8,2025-09-16,SELL,31.0,1.0,31.0,74.0
26566,25,8,2025-09-22,BUY,33.0,1.0,33.0,107.0
27641,25,8,2025-10-13,BUY,3.0,1.0,3.0,110.0
32433,25,8,2026-01-20,SELL,61.0,1.0,61.0,49.0
34493,25,8,2026-03-02,BUY,10.0,1.0,10.0,59.0
38304,25,8,2026-05-06,BUY,22.0,1.0,22.0,81.0
38341,25,8,2026-05-06,BUY,10.0,1.0,10.0,91.0
39485,25,8,2026-05-21,BUY,37.0,1.0,37.0,128.0
40516,25,8,2026-06-18,SELL,8.0,1.0,8.0,120.0
1724,25,9,2024-09-10,BUY,3.0,1.0,3.0,3.0
5285,25,9,2024-09-17,SELL,3.0,1.0,3.0,0.0
8622,25,9,2024-11-05,BUY,33.0,1.0,33.0,33.0
10301,25,9,2024-12-11,SELL,10.0,1.0,10.0,23.0
12218,25,9,2025-01-20,BUY,21.0,1.0,21.0,44.0
14700,25,9,2025-02-11,BUY,23.0,1.0,23.0,67.0
18915,25,9,2025-04-28,BUY,8.0,1.0,8.0,75.0
20011,25,9,2025-05-26,BUY,9.0,1.0,9.0,84.0
21084,25,9,2025-06-23,SELL,12.0,1.0,12.0,72.0
22700,25,9,2025-07-11,SELL,30.0,1.0,30.0,42.0
25718,25,9,2025-09-16,SELL,42.0,1.0,42.0,0.0
27536,25,9,2025-10-10,BUY,15.0,1.0,15.0,15.0
29885,25,9,2025-11-27,BUY,3.0,1.0,3.0,18.0
31019,25,9,2025-12-24,SELL,18.0,1.0,18.0,0.0
32420,25,9,2026-01-20,BUY,49.0,1.0,49.0,49.0
39406,25,9,2026-05-20,BUY,7.0,1.0,7.0,56.0
40057,25,9,2026-06-05,BUY,25.0,1.0,25.0,81.0
354,25,10,2024-08-19,BUY,37.0,1.0,37.0,37.0
4397,25,10,2024-09-13,SELL,18.0,1.0,18.0,19.0
14851,25,10,2025-02-13,BUY,6.0,1.0,6.0,25.0
18492,25,10,2025-04-17,SELL,8.0,1.0,8.0,17.0
18934,25,10,2025-04-29,BUY,11.0,1.0,11.0,28.0
21949,25,10,2025-07-02,BUY,27.0,1.0,27.0,55.0
22201,25,10,2025-07-04,BUY,52.0,1.0,52.0,107.0
27440,25,10,2025-10-08,SELL,39.0,1.0,39.0,68.0
29338,25,10,2025-11-14,SELL,15.0,1.0,15.0,53.0
30551,25,10,2025-12-12,SELL,49.0,1.0,49.0,4.0
33125,25,10,2026-02-02,BUY,38.0,1.0,38.0,42.0
37132,25,10,2026-04-15,BUY,31.0,1.0,31.0,73.0
37508,25,10,2026-04-16,BUY,54.0,1.0,54.0,127.0
38114,25,10,2026-04-30,BUY,49.0,1.0,49.0,176.0
471,25,11,2024-08-22,BUY,12.0,1.0,12.0,12.0
4974,25,11,2024-09-13,BUY,43.0,1.0,43.0,55.0
5485,25,11,2024-09-17,BUY,19.0,1.0,19.0,74.0
10296,25,11,2024-12-11,SELL,26.0,1.0,26.0,48.0
10472,25,11,2024-12-16,SELL,6.0,1.0,6.0,42.0
12363,25,11,2025-01-21,SELL,22.0,1.0,22.0,20.0
12378,25,11,2025-01-21,BUY,12.0,1.0,12.0,32.0
15444,25,11,2025-02-25,BUY,21.0,1.0,21.0,53.0
15578,25,11,2025-02-26,SELL,19.0,1.0,19.0,34.0
22443,25,11,2025-07-09,BUY,25.0,1.0,25.0,59.0
23492,25,11,2025-08-07,BUY,25.0,1.0,25.0,84.0
28107,25,11,2025-10-21,SELL,6.0,1.0,6.0,78.0
29972,25,11,2025-11-28,BUY,27.0,1.0,27.0,105.0
29992,25,11,2025-11-28,BUY,17.0,1.0,17.0,122.0
31140,25,11,2025-12-29,BUY,13.0,1.0,13.0,135.0
41483,25,11,2026-07-20,SELL,17.0,1.0,17.0,118.0
1302,25,12,2024-09-06,BUY,13.0,1.0,13.0,13.0
1896,25,12,2024-09-10,BUY,11.0,1.0,11.0,24.0
4254,25,12,2024-09-13,BUY,7.0,1.0,7.0,31.0
7136,25,12,2024-10-18,BUY,25.0,1.0,25.0,56.0
12939,25,12,2025-01-23,BUY,35.0,1.0,35.0,91.0
16503,25,12,2025-03-04,BUY,30.0,1.0,30.0,121.0
19937,25,12,2025-05-22,BUY,24.0,1.0,24.0,145.0
20163,25,12,2025-05-28,SELL,14.0,1.0,14.0,131.0
22781,25,12,2025-07-14,BUY,13.0,1.0,13.0,144.0
23179,25,12,2025-07-25,BUY,11.0,1.0,11.0,155.0
24564,25,12,2025-09-10,BUY,37.0,1.0,37.0,192.0
25989,25,12,2025-09-17,BUY,37.0,1.0,37.0,229.0
29687,25,12,2025-11-24,SELL,28.0,1.0,28.0,201.0
32482,25,12,2026-01-21,BUY,11.0,1.0,11.0,212.0
34097,25,12,2026-02-20,BUY,40.0,1.0,40.0,252.0
36547,25,12,2026-04-10,SELL,10.0,1.0,10.0,242.0
5081,25,13,2024-09-16,BUY,7.0,1.0,7.0,7.0
8647,25,13,2024-11-05,SELL,7.0,1.0,7.0,0.0
9900,25,13,2024-12-02,BUY,25.0,1.0,25.0,25.0
10239,25,13,2024-12-10,BUY,35.0,1.0,35.0,60.0
11585,25,13,2025-01-08,BUY,97.0,1.0,97.0,157.0
12402,25,13,2025-01-21,BUY,25.0,1.0,25.0,182.0
13466,25,13,2025-01-27,SELL,18.0,1.0,18.0,164.0
16063,25,13,2025-02-28,BUY,12.0,1.0,12.0,176.0
18751,25,13,2025-04-23,BUY,47.0,1.0,47.0,223.0
23252,25,13,2025-07-29,BUY,10.0,1.0,10.0,233.0
23294,25,13,2025-07-30,SELL,19.0,1.0,19.0,214.0
23443,25,13,2025-08-06,BUY,8.0,1.0,8.0,222.0
23828,25,13,2025-08-21,BUY,45.0,1.0,45.0,267.0
27658,25,13,2025-10-13,BUY,5.0,1.0,5.0,272.0
28345,25,13,2025-10-27,BUY,31.0,1.0,31.0,303.0
29097,25,13,2025-11-11,BUY,8.0,1.0,8.0,311.0
34167,25,13,2026-02-23,SELL,39.0,1.0,39.0,272.0
34223,25,13,2026-02-24,BUY,13.0,1.0,13.0,285.0
34816,25,13,2026-03-09,BUY,7.0,1.0,7.0,292.0
36271,25,13,2026-04-09,SELL,20.0,1.0,20.0,272.0
1711,25,14,2024-09-10,BUY,14.0,1.0,14.0,14.0
1951,25,14,2024-09-11,BUY,47.0,1.0,47.0,61.0
2081,25,14,2024-09-11,BUY,37.0,1.0,37.0,98.0
2469,25,14,2024-09-11,SELL,8.0,1.0,8.0,90.0
3051,25,14,2024-09-12,SELL,25.0,1.0,25.0,65.0
7039,25,14,2024-10-17,BUY,9.0,1.0,9.0,74.0
9526,25,14,2024-11-22,BUY,12.0,1.0,12.0,86.0
10299,25,14,2024-12-11,BUY,8.0,1.0,8.0,94.0
10385,25,14,2024-12-13,BUY,13.0,1.0,13.0,107.0
13926,25,14,2025-01-29,BUY,24.0,1.0,24.0,131.0
19758,25,14,2025-05-19,BUY,27.0,1.0,27.0,158.0
21082,25,14,2025-06-23,BUY,30.0,1.0,30.0,188.0
27538,25,14,2025-10-10,BUY,65.0,1.0,65.0,253.0
32486,25,14,2026-01-21,BUY,18.0,1.0,18.0,271.0
33409,25,14,2026-02-06,BUY,15.0,1.0,15.0,286.0
34142,25,14,2026-02-20,BUY,23.0,1.0,23.0,309.0
36563,25,14,2026-04-10,SELL,15.0,1.0,15.0,294.0
37602,25,14,2026-04-20,BUY,15.0,1.0,15.0,309.0
41609,25,14,2026-07-23,BUY,18.0,1.0,18.0,327.0
1167,25,15,2024-09-06,BUY,64.0,1.0,64.0,64.0
2416,25,15,2024-09-11,BUY,56.0,1.0,56.0,120.0
3230,25,15,2024-09-12,BUY,31.0,1.0,31.0,151.0
6080,25,15,2024-09-30,BUY,16.0,1.0,16.0,167.0
7943,25,15,2024-10-25,SELL,28.0,1.0,28.0,139.0
10273,25,15,2024-12-11,BUY,60.0,1.0,60.0,199.0
10425,25,15,2024-12-13,BUY,28.0,1.0,28.0,227.0
10963,25,15,2024-12-27,BUY,14.0,1.0,14.0,241.0
11769,25,15,2025-01-13,SELL,7.0,1.0,7.0,234.0
13737,25,15,2025-01-28,SELL,25.0,1.0,25.0,209.0
17794,25,15,2025-04-01,SELL,28.0,1.0,28.0,181.0
21943,25,15,2025-07-02,BUY,10.0,1.0,10.0,191.0
23798,25,15,2025-08-20,BUY,7.0,1.0,7.0,198.0
24733,25,15,2025-09-10,BUY,59.0,1.0,59.0,257.0
27143,25,15,2025-10-02,BUY,8.0,1.0,8.0,265.0
30600,25,15,2025-12-15,BUY,40.0,1.0,40.0,305.0
31443,25,15,2026-01-02,SELL,50.0,1.0,50.0,255.0
37779,25,15,2026-04-23,BUY,24.0,1.0,24.0,279.0
39333,25,15,2026-05-19,BUY,34.0,1.0,34.0,313.0
2022,25,16,2024-09-11,BUY,15.0,1.0,15.0,15.0
3046,25,16,2024-09-12,BUY,11.0,1.0,11.0,26.0
5732,25,16,2024-09-23,BUY,20.0,1.0,20.0,46.0
6043,25,16,2024-09-27,BUY,27.0,1.0,27.0,73.0
9101,25,16,2024-11-14,BUY,20.0,1.0,20.0,93.0
13753,25,16,2025-01-28,BUY,27.0,1.0,27.0,120.0
14401,25,16,2025-02-04,SELL,13.0,1.0,13.0,107.0
22762,25,16,2025-07-14,BUY,11.0,1.0,11.0,118.0
22856,25,16,2025-07-15,BUY,14.0,1.0,14.0,132.0
31004,25,16,2025-12-24,BUY,21.0,1.0,21.0,153.0
34794,25,16,2026-03-06,BUY,25.0,1.0,25.0,178.0
38958,25,16,2026-05-12,SELL,22.0,1.0,22.0,156.0
40008,25,16,2026-06-04,SELL,25.0,1.0,25.0,131.0
40689,25,16,2026-06-23,BUY,62.0,1.0,62.0,193.0
5590,25,17,2024-09-19,BUY,84.0,1.0,84.0,84.0
6563,25,17,2024-10-09,SELL,19.0,1.0,19.0,65.0
7425,25,17,2024-10-23,SELL,10.0,1.0,10.0,55.0
8161,25,17,2024-10-28,BUY,22.0,1.0,22.0,77.0
17151,25,17,2025-03-18,BUY,5.0,1.0,5.0,82.0
17569,25,17,2025-03-27,SELL,23.0,1.0,23.0,59.0
18091,25,17,2025-04-08,SELL,9.0,1.0,9.0,50.0
19140,25,17,2025-05-02,BUY,13.0,1.0,13.0,63.0
20228,25,17,2025-05-29,BUY,16.0,1.0,16.0,79.0
25869,25,17,2025-09-16,BUY,14.0,1.0,14.0,93.0
26781,25,17,2025-09-25,BUY,51.0,1.0,51.0,144.0
33450,25,17,2026-02-06,BUY,13.0,1.0,13.0,157.0
38622,25,17,2026-05-08,SELL,19.0,1.0,19.0,138.0
1551,25,18,2024-09-09,BUY,5.0,1.0,5.0,5.0
1943,25,18,2024-09-11,BUY,7.0,1.0,7.0,12.0
2791,25,18,2024-09-11,SELL,10.0,1.0,10.0,2.0
4898,25,18,2024-09-13,SELL,2.0,1.0,2.0,0.0
8539,25,18,2024-11-01,BUY,33.0,1.0,33.0,33.0
15493,25,18,2025-02-26,BUY,39.0,1.0,39.0,72.0
15566,25,18,2025-02-26,SELL,19.0,1.0,19.0,53.0
17676,25,18,2025-03-28,BUY,3.0,1.0,3.0,56.0
23865,25,18,2025-08-22,BUY,22.0,1.0,22.0,78.0
24240,25,18,2025-09-03,BUY,31.0,1.0,31.0,109.0
25309,25,18,2025-09-12,BUY,7.0,1.0,7.0,116.0
31614,25,18,2026-01-06,SELL,14.0,1.0,14.0,102.0
41558,25,18,2026-07-22,BUY,6.0,1.0,6.0,108.0
1922,25,19,2024-09-10,BUY,33.0,1.0,33.0,33.0
7954,25,19,2024-10-25,SELL,25.0,1.0,25.0,8.0
9417,25,19,2024-11-21,SELL,8.0,1.0,8.0,0.0
9617,25,19,2024-11-26,BUY,18.0,1.0,18.0,18.0
10551,25,19,2024-12-18,BUY,13.0,1.0,13.0,31.0
11217,25,19,2025-01-02,SELL,9.0,1.0,9.0,22.0
12989,25,19,2025-01-23,BUY,11.0,1.0,11.0,33.0
15336,25,19,2025-02-24,BUY,13.0,1.0,13.0,46.0
17919,25,19,2025-04-03,SELL,18.0,1.0,18.0,28.0
20817,25,19,2025-06-16,SELL,10.0,1.0,10.0,18.0
22007,25,19,2025-07-02,BUY,36.0,1.0,36.0,54.0
25348,25,19,2025-09-12,BUY,7.0,1.0,7.0,61.0
27181,25,19,2025-10-03,SELL,8.0,1.0,8.0,53.0
27474,25,19,2025-10-09,SELL,24.0,1.0,24.0,29.0
30447,25,19,2025-12-10,BUY,49.0,1.0,49.0,78.0
31484,25,19,2026-01-05,SELL,40.0,1.0,40.0,38.0
32103,25,19,2026-01-14,BUY,27.0,1.0,27.0,65.0
36104,25,19,2026-04-07,BUY,9.0,1.0,9.0,74.0
36905,25,19,2026-04-14,SELL,10.0,1.0,10.0,64.0
37530,25,19,2026-04-16,BUY,6.0,1.0,6.0,70.0
5384,25,20,2024-09-17,BUY,19.0,1.0,19.0,19.0
13299,25,20,2025-01-24,BUY,25.0,1.0,25.0,44.0
14376,25,20,2025-02-04,BUY,30.0,1.0,30.0,74.0
15528,25,20,2025-02-26,SELL,15.0,1.0,15.0,59.0
17803,25,20,2025-04-01,SELL,59.0,1.0,59.0,0.0
18502,25,20,2025-04-17,BUY,15.0,1.0,15.0,15.0
20990,25,20,2025-06-19,BUY,10.0,1.0,10.0,25.0
22120,25,20,2025-07-03,BUY,35.0,1.0,35.0,60.0
24043,25,20,2025-08-29,BUY,8.0,1.0,8.0,68.0
25649,25,20,2025-09-16,BUY,11.0,1.0,11.0,79.0
31433,25,20,2026-01-02,BUY,15.0,1.0,15.0,94.0
31702,25,20,2026-01-07,BUY,10.0,1.0,10.0,104.0
32265,25,20,2026-01-16,SELL,10.0,1.0,10.0,94.0
33508,25,20,2026-02-09,BUY,25.0,1.0,25.0,119.0
35711,25,20,2026-03-27,SELL,13.0,1.0,13.0,106.0
36460,25,20,2026-04-10,BUY,9.0,1.0,9.0,115.0
37839,25,20,2026-04-24,BUY,15.0,1.0,15.0,130.0
40563,25,20,2026-06-18,SELL,7.0,1.0,7.0,123.0
2162,25,21,2024-09-11,BUY,16.0,1.0,16.0,16.0
2267,25,21,2024-09-11,SELL,16.0,1.0,16.0,0.0
3117,25,21,2024-09-12,BUY,5.0,1.0,5.0,5.0
3592,25,21,2024-09-12,SELL,5.0,1.0,5.0,0.0
6378,25,21,2024-10-04,BUY,23.0,1.0,23.0,23.0
7470,25,21,2024-10-23,BUY,18.0,1.0,18.0,41.0
9066,25,21,2024-11-13,BUY,24.0,1.0,24.0,65.0
11572,25,21,2025-01-08,BUY,50.0,1.0,50.0,115.0
17572,25,21,2025-03-27,BUY,39.0,1.0,39.0,154.0
20170,25,21,2025-05-28,BUY,25.0,1.0,25.0,179.0
24236,25,21,2025-09-03,BUY,10.0,1.0,10.0,189.0
25807,25,21,2025-09-16,BUY,37.0,1.0,37.0,226.0
25917,25,21,2025-09-17,BUY,23.0,1.0,23.0,249.0
26008,25,21,2025-09-17,SELL,70.0,1.0,70.0,179.0
26905,25,21,2025-09-29,BUY,55.0,1.0,55.0,234.0
27069,25,21,2025-10-01,BUY,8.0,1.0,8.0,242.0
29521,25,21,2025-11-19,BUY,6.0,1.0,6.0,248.0
30629,25,21,2025-12-16,BUY,23.0,1.0,23.0,271.0
31856,25,21,2026-01-09,BUY,31.0,1.0,31.0,302.0
32106,25,21,2026-01-14,BUY,10.0,1.0,10.0,312.0
32575,25,21,2026-01-22,BUY,61.0,1.0,61.0,373.0
32725,25,21,2026-01-26,BUY,20.0,1.0,20.0,393.0
34653,25,21,2026-03-04,BUY,16.0,1.0,16.0,409.0
35168,25,21,2026-03-16,SELL,32.0,1.0,32.0,377.0
36446,25,21,2026-04-09,BUY,18.0,1.0,18.0,395.0
38761,25,21,2026-05-11,SELL,11.0,1.0,11.0,384.0
3731,25,22,2024-09-12,BUY,29.0,1.0,29.0,29.0
6268,25,22,2024-10-02,SELL,12.0,1.0,12.0,17.0
6499,25,22,2024-10-08,BUY,8.0,1.0,8.0,25.0
7347,25,22,2024-10-23,BUY,25.0,1.0,25.0,50.0
8528,25,22,2024-11-01,BUY,12.0,1.0,12.0,62.0
15526,25,22,2025-02-26,SELL,17.0,1.0,17.0,45.0
18304,25,22,2025-04-14,BUY,16.0,1.0,16.0,61.0
25361,25,22,2025-09-12,BUY,21.0,1.0,21.0,82.0
30350,25,22,2025-12-09,BUY,20.0,1.0,20.0,102.0
31488,25,22,2026-01-05,BUY,27.0,1.0,27.0,129.0
31908,25,22,2026-01-12,SELL,7.0,1.0,7.0,122.0
32976,25,22,2026-01-29,BUY,10.0,1.0,10.0,132.0
35526,25,22,2026-03-24,SELL,15.0,1.0,15.0,117.0
37873,25,22,2026-04-24,BUY,18.0,1.0,18.0,135.0
41414,25,22,2026-07-16,BUY,44.0,1.0,44.0,179.0
1294,25,23,2024-09-06,BUY,10.0,1.0,10.0,10.0
3763,25,23,2024-09-12,BUY,37.0,1.0,37.0,47.0
3951,25,23,2024-09-12,BUY,9.0,1.0,9.0,56.0
10056,25,23,2024-12-05,BUY,11.0,1.0,11.0,67.0
10136,25,23,2024-12-06,SELL,13.0,1.0,13.0,54.0
11537,25,23,2025-01-08,BUY,6.0,1.0,6.0,60.0
12244,25,23,2025-01-21,BUY,6.0,1.0,6.0,66.0
13139,25,23,2025-01-24,SELL,64.0,1.0,64.0,2.0
14495,25,23,2025-02-06,BUY,9.0,1.0,9.0,11.0
15055,25,23,2025-02-18,BUY,33.0,1.0,33.0,44.0
15423,25,23,2025-02-25,SELL,24.0,1.0,24.0,20.0
17973,25,23,2025-04-04,BUY,39.0,1.0,39.0,59.0
19417,25,23,2025-05-09,BUY,16.0,1.0,16.0,75.0
19448,25,23,2025-05-09,BUY,4.0,1.0,4.0,79.0
22550,25,23,2025-07-10,BUY,14.0,1.0,14.0,93.0
22777,25,23,2025-07-14,SELL,54.0,1.0,54.0,39.0
24900,25,23,2025-09-11,BUY,53.0,1.0,53.0,92.0
27412,25,23,2025-10-08,SELL,46.0,1.0,46.0,46.0
28942,25,23,2025-11-06,BUY,44.0,1.0,44.0,90.0
29155,25,23,2025-11-12,BUY,14.0,1.0,14.0,104.0
30174,25,23,2025-12-03,BUY,53.0,1.0,53.0,157.0
32145,25,23,2026-01-15,BUY,29.0,1.0,29.0,186.0
33366,25,23,2026-02-05,SELL,56.0,1.0,56.0,130.0
37194,25,23,2026-04-15,BUY,9.0,1.0,9.0,139.0
38393,25,23,2026-05-07,BUY,16.0,1.0,16.0,155.0
40358,25,23,2026-06-15,SELL,17.0,1.0,17.0,138.0
41101,25,23,2026-07-06,BUY,75.0,1.0,75.0,213.0
9,25,24,2024-08-05,BUY,41.0,1.0,41.0,41.0
23,25,24,2024-08-05,BUY,18.0,1.0,18.0,59.0
1440,25,24,2024-09-09,BUY,18.0,1.0,18.0,77.0
3729,25,24,2024-09-12,SELL,20.0,1.0,20.0,57.0
5580,25,24,2024-09-19,SELL,11.0,1.0,11.0,46.0
7303,25,24,2024-10-23,BUY,13.0,1.0,13.0,59.0
9939,25,24,2024-12-03,BUY,6.0,1.0,6.0,65.0
10770,25,24,2024-12-24,BUY,38.0,1.0,38.0,103.0
12049,25,24,2025-01-16,SELL,28.0,1.0,28.0,75.0
18169,25,24,2025-04-10,BUY,16.0,1.0,16.0,91.0
19636,25,24,2025-05-15,BUY,18.0,1.0,18.0,109.0
20248,25,24,2025-05-30,BUY,18.0,1.0,18.0,127.0
21707,25,24,2025-06-30,SELL,12.0,1.0,12.0,115.0
23100,25,24,2025-07-23,BUY,19.0,1.0,19.0,134.0
25455,25,24,2025-09-15,BUY,6.0,1.0,6.0,140.0
27480,25,24,2025-10-09,BUY,35.0,1.0,35.0,175.0
27886,25,24,2025-10-16,SELL,21.0,1.0,21.0,154.0
30557,25,24,2025-12-12,BUY,15.0,1.0,15.0,169.0
31814,25,24,2026-01-09,BUY,9.0,1.0,9.0,178.0
34518,25,24,2026-03-02,SELL,38.0,1.0,38.0,140.0
34688,25,24,2026-03-05,BUY,34.0,1.0,34.0,174.0
36487,25,24,2026-04-10,SELL,27.0,1.0,27.0,147.0
39805,25,24,2026-05-29,SELL,29.0,1.0,29.0,118.0
2399,25,25,2024-09-11,BUY,21.0,3.0,63.0,63.0
3364,25,25,2024-09-12,BUY,56.0,3.0,168.0,231.0
3958,25,25,2024-09-12,SELL,16.0,3.0,48.0,183.0
7045,25,25,2024-10-17,SELL,61.0,3.0,183.0,0.0
10077,25,25,2024-12-05,BUY,16.0,1.0,16.0,16.0
11945,25,25,2025-01-15,BUY,16.0,1.0,16.0,32.0
16444,25,25,2025-03-04,SELL,19.0,1.0,19.0,13.0
19911,25,25,2025-05-22,SELL,8.0,1.0,8.0,5.0
27092,25,25,2025-10-01,SELL,5.0,1.0,5.0,0.0
27779,25,25,2025-10-15,BUY,14.0,1.0,14.0,14.0
30970,25,25,2025-12-24,SELL,14.0,1.0,14.0,0.0
34015,25,25,2026-02-19,BUY,31.0,1.0,31.0,31.0
35112,25,25,2026-03-13,BUY,15.0,1.0,15.0,46.0
38491,25,25,2026-05-07,BUY,28.0,1.0,28.0,74.0
41344,25,25,2026-07-14,BUY,22.0,1.0,22.0,96.0
687,25,26,2024-09-02,BUY,23.0,0.5,11.5,11.5
7306,25,26,2024-10-23,BUY,35.0,0.5,17.5,29.0
7557,25,26,2024-10-24,BUY,41.0,0.5,20.5,49.5
9522,25,26,2024-11-22,BUY,10.0,0.5,5.0,54.5
12267,25,26,2025-01-21,BUY,15.0,0.5,7.5,62.0
15214,25,26,2025-02-20,SELL,18.0,0.5,9.0,53.0
18659,25,26,2025-04-22,BUY,10.0,0.5,5.0,58.0
29309,25,26,2025-11-14,BUY,6.0,1.0,6.0,64.0
30307,25,26,2025-12-08,BUY,69.0,1.0,69.0,133.0
32476,25,26,2026-01-21,BUY,19.0,1.0,19.0,152.0
34633,25,26,2026-03-04,BUY,63.0,1.0,63.0,215.0
37992,25,26,2026-04-28,BUY,40.0,1.0,40.0,255.0
3056,25,27,2024-09-12,BUY,22.0,1.0,22.0,22.0
3243,25,27,2024-09-12,BUY,15.0,1.0,15.0,37.0
3671,25,27,2024-09-12,SELL,37.0,1.0,37.0,0.0
4765,25,27,2024-09-13,BUY,18.0,1.0,18.0,18.0
7893,25,27,2024-10-25,SELL,18.0,1.0,18.0,0.0
9622,25,27,2024-11-26,BUY,25.0,1.0,25.0,25.0
10578,25,27,2024-12-18,BUY,20.0,1.0,20.0,45.0
14032,25,27,2025-01-29,BUY,59.0,1.0,59.0,104.0
15852,25,27,2025-02-27,SELL,20.0,1.0,20.0,84.0
18422,25,27,2025-04-16,BUY,10.0,1.0,10.0,94.0
20734,25,27,2025-06-12,BUY,11.0,1.0,11.0,105.0
21617,25,27,2025-06-30,BUY,33.0,1.0,33.0,138.0
21981,25,27,2025-07-02,BUY,12.0,1.0,12.0,150.0
26012,25,27,2025-09-17,SELL,40.0,1.0,40.0,110.0
